1467763*2^10299-1 is not prime.  LLR Res64: E190F88B686BC6EC  Time : 161.662 ms.
1183953*2^10304-1 is not prime.  LLR Res64: 057212B63399CA5C  Time : 184.518 ms.
1268979*2^10304-1 is not prime.  LLR Res64: 0A9AD04CE3BBA230  Time : 189.682 ms.
1195203*2^10306-1 is not prime.  LLR Res64: CCBDD1D388CF9258  Time : 213.862 ms.
1268979*2^10321-1 is not prime.  LLR Res64: 824C23CA1DDFDC95  Time : 164.655 ms.
1195203*2^10338-1 is not prime.  LLR Res64: 06C540EB20E2C1F0  Time : 164.848 ms.
1268979*2^10339-1 is not prime.  LLR Res64: CD28C7703DB302CD  Time : 165.330 ms.
1467763*2^10343-1 is not prime.  LLR Res64: 3FBB7E6C1CEF5711  Time : 167.001 ms.
1268979*2^10345-1 is not prime.  LLR Res64: 26067270A996FD86  Time : 179.782 ms.
1195203*2^10350-1 is not prime.  LLR Res64: 62D2C5CC65565B96  Time : 227.908 ms.
1467763*2^10359-1 is not prime.  LLR Res64: 829B0EABD644C853  Time : 196.780 ms.
1467763*2^10375-1 is not prime.  LLR Res64: 42D3A5A3D7E93CE2  Time : 188.438 ms.
1195203*2^10378-1 is not prime.  LLR Res64: 53A8BFE0B9098B49  Time : 186.653 ms.
1195203*2^10380-1 is not prime.  LLR Res64: 9E9200C7F3FFB970  Time : 183.206 ms.
1467763*2^10383-1 is not prime.  LLR Res64: FC605517211C6257  Time : 173.080 ms.
1183953*2^10384-1 is not prime.  LLR Res64: 531BDA29B748D62F  Time : 170.657 ms.
1183953*2^10403-1 is not prime.  LLR Res64: 575A28CFB73D2784  Time : 163.171 ms.
1268979*2^10411-1 is not prime.  LLR Res64: C71747912163F9EE  Time : 164.818 ms.
1183953*2^10412-1 is not prime.  LLR Res64: 0E6EE6FBDB7E122A  Time : 167.731 ms.
1268979*2^10413-1 is not prime.  LLR Res64: A2D78CA86D849321  Time : 173.139 ms.
1268979*2^10415-1 is not prime.  LLR Res64: EA546DA541ED774A  Time : 172.755 ms.
1268979*2^10420-1 is not prime.  LLR Res64: 8BE7BEE2AF6433AD  Time : 173.091 ms.
1183953*2^10423-1 is not prime.  LLR Res64: 3A7EDC6E000060D5  Time : 173.206 ms.
1467763*2^10423-1 is not prime.  LLR Res64: C698100EC3B427D7  Time : 174.764 ms.
1268979*2^10424-1 is not prime.  LLR Res64: D8FBB5B1EC5BF816  Time : 170.808 ms.
1268979*2^10431-1 is not prime.  LLR Res64: 484AB4FD81CA1BE0  Time : 175.441 ms.
1183953*2^10432-1 is not prime.  LLR Res64: 2C392E63595772BE  Time : 170.588 ms.
1268979*2^10435-1 is not prime.  LLR Res64: 125E431AC61EEA8A  Time : 176.019 ms.
1467763*2^10443-1 is not prime.  LLR Res64: DF13F19D296F12BD  Time : 163.651 ms.
1268979*2^10445-1 is not prime.  LLR Res64: 26F0B0E77BDF3C9D  Time : 174.703 ms.
1183953*2^10451-1 is not prime.  LLR Res64: 15C62C415F2A6760  Time : 170.917 ms.
1195203*2^10452-1 is not prime.  LLR Res64: 5527A2BEA2F7640A  Time : 174.183 ms.
1183953*2^10454-1 is not prime.  LLR Res64: EC5DA774FF6E2F50  Time : 313.060 ms.
1268979*2^10464-1 is not prime.  LLR Res64: B0AACEB93B5275CF  Time : 175.280 ms.
1195203*2^10467-1 is not prime.  LLR Res64: 7C8870847AFE7567  Time : 172.067 ms.
1183953*2^10472-1 is not prime.  LLR Res64: 11EEA04CE4341A8F  Time : 183.725 ms.
1195203*2^10479-1 is not prime.  LLR Res64: CF3AF8434D1E6083  Time : 188.774 ms.
1268979*2^10479-1 is not prime.  LLR Res64: FA81D2EA52327CCB  Time : 188.566 ms.
1183953*2^10492-1 is not prime.  LLR Res64: F824DE7F562389BF  Time : 173.360 ms.
1195203*2^10495-1 is not prime.  LLR Res64: 03404A17F21863D5  Time : 172.769 ms.
1268979*2^10496-1 is not prime.  LLR Res64: 559066DF66739735  Time : 172.949 ms.
1183953*2^10499-1 is not prime.  LLR Res64: 0F86657FD30FF998  Time : 171.253 ms.
1268979*2^10500-1 is not prime.  LLR Res64: 9E5E3756472CDD31  Time : 176.175 ms.
1268979*2^10503-1 is not prime.  LLR Res64: 234A3EB3124CF9BE  Time : 172.286 ms.
1268979*2^10504-1 is not prime.  LLR Res64: 50829D8210E297C2  Time : 173.794 ms.
1183953*2^10507-1 is not prime.  LLR Res64: A6AE609A697474CA  Time : 170.054 ms.
1195203*2^10510-1 is not prime.  LLR Res64: 11D5E1AA4D51F362  Time : 175.623 ms.
1195203*2^10519-1 is not prime.  LLR Res64: 3F70EC481921C342  Time : 181.593 ms.
1467763*2^10523-1 is not prime.  LLR Res64: E8DBBC89A764C664  Time : 165.957 ms.
1183953*2^10526-1 is not prime.  LLR Res64: E2402634C9E2102E  Time : 172.513 ms.
1195203*2^10530-1 is not prime.  LLR Res64: EDF179A3E30F53F8  Time : 171.636 ms.
1268979*2^10531-1 is not prime.  LLR Res64: FF9E1D518B1086C0  Time : 173.876 ms.
1268979*2^10533-1 is not prime.  LLR Res64: F5311093886E8AD7  Time : 172.600 ms.
1195203*2^10539-1 is not prime.  LLR Res64: 5E11FDC5C622FBA5  Time : 170.393 ms.
1268979*2^10539-1 is not prime.  LLR Res64: 3DC0E125CA3EA22E  Time : 168.006 ms.
1195203*2^10542-1 is not prime.  LLR Res64: 1245F840BAA0BCF3  Time : 174.034 ms.
1183953*2^10556-1 is not prime.  LLR Res64: CA2ACC578C5E08F1  Time : 171.927 ms.
1467763*2^10559-1 is not prime.  LLR Res64: FA5E2118AFB303CB  Time : 167.234 ms.
1183953*2^10564-1 is not prime.  LLR Res64: 79E3126FAD779B8E  Time : 178.325 ms.
1268979*2^10575-1 is not prime.  LLR Res64: 0B15850B3AD2C6FD  Time : 184.568 ms.
1268979*2^10589-1 is not prime.  LLR Res64: 796F7C28A410B373  Time : 179.227 ms.
1183953*2^10592-1 is not prime.  LLR Res64: 979E721054F7A2EC  Time : 165.232 ms.
1268979*2^10595-1 is not prime.  LLR Res64: D19BF1A2BAC426C2  Time : 162.782 ms.
1467763*2^10599-1 is not prime.  LLR Res64: 1A4D81E397CD0943  Time : 164.196 ms.
1195203*2^10602-1 is not prime.  LLR Res64: FD41AA7D90252F04  Time : 164.377 ms.
1195203*2^10606-1 is not prime.  LLR Res64: E847F503F5B0AB9E  Time : 181.661 ms.
1268979*2^10615-1 is not prime.  LLR Res64: 63CFCE405188E3BD  Time : 180.962 ms.
1268979*2^10633-1 is not prime.  LLR Res64: A4A415D89C89C8EE  Time : 166.672 ms.
1183953*2^10636-1 is not prime.  LLR Res64: 6F6D48FBC4E56F83  Time : 164.778 ms.
1183953*2^10639-1 is not prime.  LLR Res64: F1E446993B0A40B0  Time : 164.466 ms.
1183953*2^10646-1 is not prime.  LLR Res64: C7794BB7EB4513AD  Time : 163.436 ms.
1183953*2^10651-1 is not prime.  LLR Res64: 109B5538539CCE47  Time : 172.910 ms.
1268979*2^10651-1 is not prime.  LLR Res64: 527D02CDAC52A96F  Time : 164.426 ms.
1268979*2^10661-1 is not prime.  LLR Res64: 170D0DDF234743E2  Time : 164.963 ms.
1183953*2^10667-1 is not prime.  LLR Res64: F5C13F7ACF029C14  Time : 163.760 ms.
1268979*2^10673-1 is not prime.  LLR Res64: 6B70BD5823020EB5  Time : 165.827 ms.
1268979*2^10675-1 is not prime.  LLR Res64: E5313A6946A99B4E  Time : 162.982 ms.
1195203*2^10683-1 is not prime.  LLR Res64: 33D2095363BDA2BC  Time : 164.540 ms.
1268979*2^10683-1 is not prime.  LLR Res64: CC65074735C28EDF  Time : 164.904 ms.
1268979*2^10689-1 is not prime.  LLR Res64: 1BDF0F1BFB66FBF6  Time : 166.229 ms.
1268979*2^10691-1 is not prime.  LLR Res64: 9372AD5EBD306C8F  Time : 163.463 ms.
1268979*2^10693-1 is not prime.  LLR Res64: 608D9384AEE2D849  Time : 164.196 ms.
1268979*2^10696-1 is not prime.  LLR Res64: 05410CD9CCCC28F1  Time : 181.279 ms.
1195203*2^10698-1 is not prime.  LLR Res64: 9EBCA8E9ADA3FF16  Time : 165.608 ms.
1268979*2^10700-1 is not prime.  LLR Res64: 3412288DC95C6CED  Time : 164.815 ms.
1268979*2^10716-1 is not prime.  LLR Res64: 764C354D2DDED4F1  Time : 162.681 ms.
1183953*2^10724-1 is not prime.  LLR Res64: 8A1A882481986759  Time : 165.402 ms.
1183953*2^10727-1 is not prime.  LLR Res64: DCF004FD79104365  Time : 162.953 ms.
1467763*2^10727-1 is not prime.  LLR Res64: 50BFFCA8D4BE110F  Time : 164.928 ms.
1183953*2^10739-1 is not prime.  LLR Res64: D982C247F7597F31  Time : 163.933 ms.
1195203*2^10740-1 is not prime.  LLR Res64: 5431628048147907  Time : 164.772 ms.
1183953*2^10742-1 is not prime.  LLR Res64: B6F7A3C3F89BF56E  Time : 164.230 ms.
1467763*2^10743-1 is not prime.  LLR Res64: B0133A38C6DEE5D1  Time : 174.188 ms.
1268979*2^10755-1 is not prime.  LLR Res64: 1F8325B74839C09F  Time : 182.547 ms.
1195203*2^10758-1 is not prime.  LLR Res64: 888346AF62233065  Time : 162.962 ms.
1268979*2^10769-1 is not prime.  LLR Res64: B5D9FB85272AEA8B  Time : 166.208 ms.
1268979*2^10771-1 is not prime.  LLR Res64: 6CAD9C38B49D331A  Time : 181.145 ms.
1467763*2^10771-1 is not prime.  LLR Res64: 65E3E508F34A8B94  Time : 188.824 ms.
1268979*2^10773-1 is not prime.  LLR Res64: 798954F9C95452E6  Time : 173.054 ms.
1467763*2^10775-1 is not prime.  LLR Res64: 2E2EE045BC32A406  Time : 171.759 ms.
1268979*2^10779-1 is not prime.  LLR Res64: A10E902243382DC6  Time : 164.625 ms.
1195203*2^10782-1 is not prime.  LLR Res64: 3988A91032176A20  Time : 163.579 ms.
1268979*2^10784-1 is not prime.  LLR Res64: FE553F375DE9F24D  Time : 164.193 ms.
1183953*2^10792-1 is not prime.  LLR Res64: DF22FBEAAA9CCCC7  Time : 164.740 ms.
1268979*2^10804-1 is not prime.  LLR Res64: AFA6FA241C539303  Time : 173.950 ms.
1268979*2^10805-1 is not prime.  LLR Res64: 81277BB2ECEC5F61  Time : 173.401 ms.
1195203*2^10806-1 is not prime.  LLR Res64: E1824E1E1F0CC7C4  Time : 163.767 ms.
1195203*2^10822-1 is not prime.  LLR Res64: B88640A7150609EA  Time : 164.425 ms.
1195203*2^10827-1 is not prime.  LLR Res64: 2FCEB841A192BCD4  Time : 163.819 ms.
1183953*2^10831-1 is not prime.  LLR Res64: B49909C3D894B4A9  Time : 166.305 ms.
1183953*2^10838-1 is not prime.  LLR Res64: 087495FA682A4FDA  Time : 172.388 ms.
1268979*2^10839-1 is not prime.  LLR Res64: CE2E555C72B0AB18  Time : 171.861 ms.
1268979*2^10844-1 is not prime.  LLR Res64: BAEE857A9F6C137C  Time : 164.165 ms.
1195203*2^10846-1 is not prime.  LLR Res64: 9A099AEA4109B75B  Time : 164.635 ms.
1268979*2^10849-1 is not prime.  LLR Res64: FE2640B7005311F1  Time : 164.393 ms.
1183953*2^10852-1 is not prime.  LLR Res64: D9E15FB406D77DA4  Time : 165.902 ms.
1268979*2^10853-1 is not prime.  LLR Res64: 325D7FA2F835D187  Time : 170.993 ms.
1268979*2^10855-1 is not prime.  LLR Res64: 9685D2C16075C6A1  Time : 165.683 ms.
1195203*2^10858-1 is not prime.  LLR Res64: BE9D8F8E7830E62D  Time : 164.903 ms.
1195203*2^10860-1 is not prime.  LLR Res64: 53C227703E7BA211  Time : 164.426 ms.
1183953*2^10867-1 is not prime.  LLR Res64: DAD0DC3D1CFD12C6  Time : 163.842 ms.
1268979*2^10868-1 is not prime.  LLR Res64: 599BDB45317CC402  Time : 164.929 ms.
1268979*2^10869-1 is not prime.  LLR Res64: 80A72FF18A2403DA  Time : 165.088 ms.
1195203*2^10875-1 is not prime.  LLR Res64: 46A8D1DE9CCE95E8  Time : 171.454 ms.
1195203*2^10890-1 is not prime.  LLR Res64: 1108F790496D31BF  Time : 165.600 ms.
1183953*2^10898-1 is not prime.  LLR Res64: F3158FD537C69D12  Time : 172.728 ms.
1195203*2^10915-1 is not prime.  LLR Res64: 38ADB9E05B26473E  Time : 172.527 ms.
1268979*2^10916-1 is not prime.  LLR Res64: BEBC5DB1FD480DE0  Time : 172.427 ms.
1467763*2^10923-1 is not prime.  LLR Res64: 7B36174D0CB591BC  Time : 175.787 ms.
1467763*2^10927-1 is not prime.  LLR Res64: 1012844C2032CB26  Time : 174.031 ms.
1195203*2^10932-1 is not prime.  LLR Res64: CAB0B51E69627E96  Time : 172.332 ms.
1195203*2^10935-1 is not prime.  LLR Res64: 3DFA89CAA7F150DA  Time : 172.712 ms.
1183953*2^10939-1 is not prime.  LLR Res64: 7548F030464D6F98  Time : 173.371 ms.
1467763*2^10947-1 is not prime.  LLR Res64: 9BB358727A808245  Time : 171.198 ms.
1195203*2^10950-1 is prime! (3303 decimal digits)  Time : 176.203 ms.
1268979*2^10955-1 is not prime.  LLR Res64: 67307CC3A38756EE  Time : 184.778 ms.
1268979*2^10961-1 is not prime.  LLR Res64: 0586F788090EA840  Time : 190.696 ms.
1467763*2^10979-1 is not prime.  LLR Res64: 8679DC12263D1108  Time : 180.495 ms.
1268979*2^10996-1 is not prime.  LLR Res64: 225E3017F5CDC82D  Time : 172.959 ms.
1268979*2^11000-1 is not prime.  LLR Res64: AA61F45AB001E9CB  Time : 177.095 ms.
1195203*2^11002-1 is not prime.  LLR Res64: 6582EFDEC01D812E  Time : 183.148 ms.
1467763*2^11003-1 is not prime.  LLR Res64: 4BC173870EA796F7  Time : 173.643 ms.
1268979*2^11019-1 is not prime.  LLR Res64: C0EFE9805BBEF085  Time : 165.876 ms.
1268979*2^11021-1 is not prime.  LLR Res64: EBBE369CE8746FD2  Time : 181.257 ms.
1268979*2^11024-1 is not prime.  LLR Res64: 10DBBA4552AFC598  Time : 180.283 ms.
1183953*2^11027-1 is not prime.  LLR Res64: C60854E47BC6C19E  Time : 174.161 ms.
1195203*2^11028-1 is prime! (3326 decimal digits)  Time : 171.124 ms.
1183953*2^11032-1 is not prime.  LLR Res64: D4B5B2BCDEEB8D7C  Time : 172.692 ms.
1268979*2^11039-1 is not prime.  LLR Res64: B77892D3F572652E  Time : 172.939 ms.
1183953*2^11042-1 is not prime.  LLR Res64: B319D0AF3D447FAC  Time : 172.238 ms.
1268979*2^11044-1 is not prime.  LLR Res64: CAA9437F97CB2FDD  Time : 189.302 ms.
1467763*2^11059-1 is not prime.  LLR Res64: FB0CD979DD7A9CD1  Time : 173.456 ms.
1183953*2^11063-1 is not prime.  LLR Res64: 1554B98CFB24F550  Time : 173.819 ms.
1195203*2^11079-1 is not prime.  LLR Res64: C96E8EDB19355A2F  Time : 181.379 ms.
1268979*2^11080-1 is not prime.  LLR Res64: 0A751669FB8B1206  Time : 182.334 ms.
1195203*2^11082-1 is not prime.  LLR Res64: F1D24FAC4F3E97DB  Time : 171.418 ms.
1268979*2^11083-1 is not prime.  LLR Res64: D2E029CB122453E6  Time : 173.663 ms.
1268979*2^11089-1 is not prime.  LLR Res64: AFA62E8CD8668A6A  Time : 174.454 ms.
1268979*2^11091-1 is not prime.  LLR Res64: C5E8CAB87B5562F7  Time : 173.031 ms.
1467763*2^11095-1 is not prime.  LLR Res64: C556B4E221EB1A07  Time : 175.225 ms.
1268979*2^11099-1 is not prime.  LLR Res64: D24EC7FD277AE8E0  Time : 186.303 ms.
1467763*2^11099-1 is not prime.  LLR Res64: 3E7FFBEF87F6CB3B  Time : 172.730 ms.
1195203*2^11100-1 is not prime.  LLR Res64: 6E69DD137F06C705  Time : 173.721 ms.
1268979*2^11101-1 is not prime.  LLR Res64: D7DAF020FE424948  Time : 171.202 ms.
1183953*2^11107-1 is not prime.  LLR Res64: F17D3FF427EEBF76  Time : 174.648 ms.
1467763*2^11107-1 is not prime.  LLR Res64: C5DF94F16820DC9A  Time : 173.651 ms.
1268979*2^11113-1 is not prime.  LLR Res64: 17C96951895ADD1D  Time : 172.806 ms.
1183953*2^11114-1 is not prime.  LLR Res64: A32C36DDBD26AA98  Time : 171.803 ms.
1467763*2^11127-1 is not prime.  LLR Res64: 4F8A532880C4C5D4  Time : 172.751 ms.
1183953*2^11131-1 is not prime.  LLR Res64: 6CA1F2518A022BAA  Time : 172.147 ms.
1268979*2^11131-1 is not prime.  LLR Res64: 51D2D5934DA30274  Time : 173.807 ms.
1183953*2^11132-1 is not prime.  LLR Res64: 26D55D95D6E71EF3  Time : 169.816 ms.
1268979*2^11135-1 is not prime.  LLR Res64: EEE67B46D8E6AB10  Time : 173.239 ms.
1268979*2^11139-1 is not prime.  LLR Res64: 36ABD257E9EDAEC2  Time : 172.486 ms.
1183953*2^11144-1 is not prime.  LLR Res64: AFCE9B1D86FA2E27  Time : 172.532 ms.
1268979*2^11164-1 is not prime.  LLR Res64: 631B35F56C7C25F1  Time : 175.499 ms.
1268979*2^11168-1 is not prime.  LLR Res64: F5EEA71E20E90CC7  Time : 171.429 ms.
1268979*2^11175-1 is not prime.  LLR Res64: 97E8E4D19CBAEED8  Time : 172.755 ms.
1183953*2^11183-1 is not prime.  LLR Res64: D8361A52F169FDEF  Time : 164.467 ms.
1268979*2^11184-1 is not prime.  LLR Res64: 0C3A79404EB1D444  Time : 172.835 ms.
1467763*2^11195-1 is not prime.  LLR Res64: 9582680A76E58425  Time : 174.113 ms.
1268979*2^11204-1 is not prime.  LLR Res64: E229D13C8AFBC81E  Time : 171.313 ms.
1268979*2^11213-1 is not prime.  LLR Res64: 0E35787D0FE6F0A4  Time : 172.876 ms.
1268979*2^11233-1 is not prime.  LLR Res64: 28F370F555171BDD  Time : 173.719 ms.
1268979*2^11256-1 is not prime.  LLR Res64: 21779281FAC1DA69  Time : 172.734 ms.
1183953*2^11258-1 is not prime.  LLR Res64: DA6D4F878797CE53  Time : 173.211 ms.
1195203*2^11262-1 is not prime.  LLR Res64: E7FA4C96C135C2FA  Time : 188.459 ms.
1195203*2^11263-1 is not prime.  LLR Res64: CAF054B2F2588B4A  Time : 172.928 ms.
1183953*2^11279-1 is not prime.  LLR Res64: 39CD00C8A1C5BD17  Time : 176.089 ms.
1183953*2^11284-1 is not prime.  LLR Res64: E079F0C1DA0F241F  Time : 170.780 ms.
1195203*2^11286-1 is not prime.  LLR Res64: 49AAFFE0010D82E4  Time : 182.162 ms.
1183953*2^11294-1 is not prime.  LLR Res64: C6C974C6720875A0  Time : 171.651 ms.
1195203*2^11295-1 is not prime.  LLR Res64: D1BF87BD16B44540  Time : 172.766 ms.
1195203*2^11298-1 is not prime.  LLR Res64: 7453C09967A8938F  Time : 174.725 ms.
1183953*2^11299-1 is not prime.  LLR Res64: C99036442A21C245  Time : 170.724 ms.
1268979*2^11300-1 is not prime.  LLR Res64: 7B17EE9DCB2B8920  Time : 172.593 ms.
1268979*2^11305-1 is not prime.  LLR Res64: 2BE44445B87BEF72  Time : 182.217 ms.
1183953*2^11306-1 is not prime.  LLR Res64: CB6449BF1AD3E39C  Time : 180.758 ms.
1195203*2^11307-1 is not prime.  LLR Res64: 80860366B678BD94  Time : 171.468 ms.
1183953*2^11311-1 is not prime.  LLR Res64: 69E0372566D01F6D  Time : 173.126 ms.
1467763*2^11311-1 is not prime.  LLR Res64: A5FA59E443AD94E8  Time : 182.493 ms.
1467763*2^11319-1 is not prime.  LLR Res64: 46F6D4321E094873  Time : 182.260 ms.
1183953*2^11323-1 is not prime.  LLR Res64: 2813A338B832B4F7  Time : 190.980 ms.
1467763*2^11327-1 is not prime.  LLR Res64: D64C79317C77FE79  Time : 178.376 ms.
1268979*2^11328-1 is not prime.  LLR Res64: F9DCEB0A85990079  Time : 175.604 ms.
1195203*2^11335-1 is not prime.  LLR Res64: C64819F75D0F759D  Time : 173.608 ms.
1268979*2^11339-1 is not prime.  LLR Res64: 129AAEF9050C22A6  Time : 169.821 ms.
1195203*2^11340-1 is not prime.  LLR Res64: C7B797509EA54D55  Time : 176.563 ms.
1268979*2^11343-1 is not prime.  LLR Res64: 317D72EB861C11B2  Time : 179.404 ms.
1268979*2^11344-1 is not prime.  LLR Res64: B855B03FC125DDB1  Time : 171.904 ms.
1268979*2^11361-1 is not prime.  LLR Res64: B49FCB7C69091176  Time : 173.760 ms.
1268979*2^11363-1 is not prime.  LLR Res64: FE14210E5D066A56  Time : 170.689 ms.
1268979*2^11373-1 is not prime.  LLR Res64: 8064B8FB54580D8F  Time : 175.692 ms.
1195203*2^11383-1 is not prime.  LLR Res64: A554A9D34308A537  Time : 172.937 ms.
1268979*2^11384-1 is not prime.  LLR Res64: 996F5593562FE655  Time : 181.277 ms.
1195203*2^11386-1 is not prime.  LLR Res64: 2A47BDE79BBA05AC  Time : 189.120 ms.
1183953*2^11396-1 is not prime.  LLR Res64: FA3B68D14652D4C9  Time : 189.218 ms.
1268979*2^11396-1 is not prime.  LLR Res64: CF1B76A4D6994EEF  Time : 223.339 ms.
1195203*2^11403-1 is not prime.  LLR Res64: 71C941498CFEAEBF  Time : 184.354 ms.
1195203*2^11407-1 is prime! (3440 decimal digits)  Time : 221.031 ms.
1195203*2^11410-1 is not prime.  LLR Res64: AC36DF21B62BF04A  Time : 187.555 ms.
1268979*2^11411-1 is not prime.  LLR Res64: 7FF2AFDB42E98FEC  Time : 244.536 ms.
